"2016-03-05 02:34:51","0.264","9","6.951","-0.558","25.0885043631","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:34:57","1.335","4","5.725","1.051","32.7493896581","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:01","0.424","6","5.462","1.296","30.4656052345","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:06","2.782","20","3.833","2.235","30.0797544689","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:11","-0.058","10","4.888","1.123","23.3749392299","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:16","0.156","10","6.408","-0.682","19.1660031461","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:23","1.014","13","5.26","0.648","20.9187382952","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:28","-0.058","15","5.711","0.602","21.3071714028","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:33","-0.701","19","6.299","0.054","24.6728747113","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:38","1.174","13","5.834","0.297","22.2452487065","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:44","-0.111","1","6.64","-0.572","18.3287386908","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:48","0.103","14","4.827","1.201","21.3945743947","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:54","0.639","20","5.773","-0.007","23.3749392299","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:35:58","0.746","15","6.114","0.297","30.272043219","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:04","1.228","16","5.199","2.066","29.8253433","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:09","0.478","11","4.827","2.74","26.6622997485","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:14","4.71","5","5.199","2.506","32.6798333484","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:19","0.907","14","5.339","1.801","30.9880241162","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:24","0.907","12","6.579","-0.146","26.383289484","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:29","1.603","19","6.347","2.875","22.017755302","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:34","0.907","9","5.431","1.367","27.5771773805","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:39","0.746","12","5.725","-0.524","28.2857711879","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:44","0.21","9","6.207","2.832","27.1727530173","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:49","-0.004","20","5.541","0.607","24.7760491848","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:55","1.014","11","6.377","-0.389","21.4823777002","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:36:59","0.156","3","5.339","1.276","24.0639375728","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:05","-0.594","7","5.571","0.275","26.2174365253","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:09","0.531","19","4.734","1.374","23.6184061224","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:15","-0.219","16","5.37","2.033","25.1410105488","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:19","0.531","2","6.036","0.112","26.1075111936","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:25","0.264","5","6.61","0.793","32.2655525659","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:30","3.264","4","5.028","0.92","31.3858390929","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:35","-0.379","4","6.145","0.288","26.7184921538","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:40","0.853","3","5.602","5.016","25.2992720154","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:45","0.317","17","4.687","0.977","29.698980944","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:50","-0.004","5","6.408","0.287","23.7165982257","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:37:55","0.103","14","5.694","3.75","20.8760651131","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:00","0.424","5","5.804","0.954","22.1084360973","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:05","1.014","4","5.711","1.469","24.1642345873","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:10","-0.54","12","6.097","0.176","22.3369885125","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:15","0.21","15","5.804","0.731","22.3369885125","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:20","-0.272","4","5.23","1.163","23.6674443551","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:25","0.531","0","5.725","-0.626","23.8647565797","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:30","-0.326","6","6.268","-1.836","24.7244011809","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:36","0.799","7","5.291","-0.557","22.3369885125","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:40","-0.433","7","4.253","1.491","27.3452792432","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:46","0.21","13","5.663","-0.524","25.726795515","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:51","-0.004","4","4.748","0.573","26.1075111936","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:38:56","3.425","19","5.493","3.466","24.7244011809","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:01","0.799","18","5.493","0.375","24.6214695069","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:06","1.121","1","6.176","0.742","23.2783515952","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:11","1.174","9","6.842","0.218","23.471982315","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:16","3.8","18","5.633","-0.009","29.8253433","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:21","0.371","20","4.594","2.142","32.3342359089","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:26","0.907","15","4.345","0.349","28.2857711879","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:31","0.371","0","4.577","1.149","32.7493896581","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:36","0.478","12","5.865","0.266","26.944570412","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:42","1.121","16","5.059","0.405","23.3749392299","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:46","1.496","16","5.26","-0.263","20.2061009182","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:52","1.389","5","5.23","-0.131","24.1642345873","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:39:56","1.228","6","4.143","0.391","24.4170559138","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:02","2.728","19","5.353","-1.308","27.1727530173","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:06","2.139","14","3.88","1.259","29.5104879787","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:12","-0.219","14","6.811","-1.894","27.9881595934","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:17","0.746","5","4.888","1.363","21.4823777002","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:22","0.639","7","3.569","1.61","25.4054013214","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:27","0.853","5","4.98","1.756","26.383289484","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:32","0.049","16","5.09","1.241","23.1822170098","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:37","0.424","15","5.431","1.749","20.1650104088","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:42","0.21","8","6.067","-0.523","17.8143888583","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:47","-1.022","19","5.199","0.869","19.2049571557","33.0","-117.2347713","32.8825399","0","0"
"2016-03-05 02:40:52","2.942","7","4.516","0.2","21.2201659941","33.0","-117.2347713","32.8825399","0","0"
